學年度	開課系所代碼	開課系所名稱	科目代碼	科目中文名稱	科目英文名稱	必選修	全/半	上學期學分	下學期學分	上學期正課時數	上學期實驗時數	下學期正課時數	下學期實驗時數	停開	
113	AU30 	體育系（學）	PEUE061 	體育科教材教法研究（教）	Research of Materials and Methods in Physical Education	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	AU30 	體育系（學）	PEUE101 	體育教材教法（教）	Teaching Materials and Methods: Physical Education	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	AU32 	競技系（學）	PEUE101 	體育教材教法（教）	Teaching Materials and Methods: Physical Education	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	AU30 	體育系（學）	PEUE209 	體育教學實習（一）（教）	Teaching Practicum: Physical Education (I)	選修	半	2.0	2.0	4.0	0.0	4.0	0.0		
113	AU32 	競技系（學）	PEUE209 	體育教學實習（一）（教）	Teaching Practicum: Physical Education (I)	選修	半	2.0	2.0	4.0	0.0	4.0	0.0		
113	AU30 	體育系（學）	PEUE210 	體育教學實習（二）（教）	Teaching Practicum: Physical Education (II)	選修	半	2.0	2.0	4.0	0.0	4.0	0.0		
113	AU32 	競技系（學）	PEUE210 	體育教學實習（二）（教）	Teaching Practicum: Physical Education (II)	選修	半	2.0	2.0	4.0	0.0	4.0	0.0		
113	ZU9C 	學校心理學學程	PGCA001 	學校心理學實習（一）：評量與診斷	Practicum in School Psychology (I) :Assessment and Diagnosis	選修	半	2.0	0.0	1.0	3.0	0.0	0.0		
113	ZU9C 	學校心理學學程	PGCA002 	學校心理學實習（二）：處遇與諮詢	Practicum in School Psychology (II) :Intervention and  Consultation	選修	半	2.0	0.0	1.0	3.0	0.0	0.0		
113	ZU9C 	學校心理學學程	PGCA003 	學校心理學研究	Studies in School Psychology	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU9K 	大數據學程	PGCB001 	大型調查研究設計	Research Design for Large-Scale Survey Studies	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	Q	
113	ZU9K 	大數據學程	PGCB006 	大數據資料庫專題研究	Special Topics in Big Data	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9K 	大數據學程	PGCB007 	大數據資料分析	Big Data Analytics	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9K 	大數據學程	PGCB008 	大數據資料庫建置與整合	Big Data: Construction and Integration	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	Q	
113	ZU9E 	社會與傳播學程	PGU1002 	新聞媒體實務	Understanding News Media	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9E 	社會與傳播學程	PGU1004 	社會福利概論	Introduction to Social Welfare	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	ZU9E 	社會與傳播學程	PGU1010 	新傳播科技與社會	New Communication Technology and Society	必修	半	3.0	0.0	3.0	0.0	0.0	0.0	 	
113	ZU9E 	社會與傳播學程	PGU1012 	流行文化	Popular Culture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	ZU9E 	社會與傳播學程	PGU1020 	社會工作概論	Introduction to Social Work	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU9E 	社會與傳播學程	PGU1021 	社會個案工作	Social Case Work	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU9E 	社會與傳播學程	PGU1022 	非營利組織管理	Management of Nonprofit Organizations	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU9E 	社會與傳播學程	PGU1023 	社會團體工作	Social Group Work	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU9E 	社會與傳播學程	PGU1024 	人類行為與社會環境	Human Behavior and Social Environment	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU9E 	社會與傳播學程	PGU1026 	社會福利行政	Social Welfare Administration	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9E 	社會與傳播學程	PGU1027 	資訊素養	Information Literacy	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9E 	社會與傳播學程	PGU1028 	數位媒體概論	Introduction to Digital Media	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9E 	社會與傳播學程	PGU1030 	新科技與傳播效果	New Technology and Communication Effect	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9E 	社會與傳播學程	PGU1031 	文化與科學報導	Culture and Science Reporting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	ZU9E 	社會與傳播學程	PGU1032 	臺灣的社會運動	Social Movements in Taiwan	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9E 	社會與傳播學程	PGU1033 	說服傳播與行銷	Persuasive Communication and Marketing	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9G 	復諮學程	PGU2001 	復健諮商導論	Introduce of Rehabilitation Counseling	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU9B 	空間學程	PGU3001 	航空攝影測量	Aerial Photogrammetry	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU9B 	空間學程	PGU3002 	地理資訊科技	Geographic Information Technology	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU9B 	空間學程	PGU3003 	測量平差	Adjustment of Surveying Measurements	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU9B 	空間學程	PGU3004 	空間資訊技術實務（一）	Spatial Information Technology Practice (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU9B 	空間學程	PGU3005 	空間資訊技術實務（二）	Spatial Information Technology Practice (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU9J 	設計實務學程	PGU4001 	創意設計導論	Introduction of Creative Design	必修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	ZU9J 	設計實務學程	PGU4002 	創意設計實務	Creative Design Practice	必修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	ZU9J 	設計實務學程	PGU4003 	創意設計專題（一）	Seminar (I)	必修	半	2.0	2.0	2.0	0.0	2.0	0.0	 	
113	ZU9J 	設計實務學程	PGU4004 	創意設計專題（二）	Seminar (II)	必修	半	2.0	2.0	2.0	0.0	2.0	0.0	 	
113	ZU9L 	生態藝術科普學程	PGU5001 	生態藝術與科普傳播專題討論	Seminar of Eco-Art and Popular Science Communication	必修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9L 	生態藝術科普學程	PGU5008 	科普傳播導論	Introduction of Popular Science Communication	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	Q	
113	TM68 	設計系（碩）	PGU5013 	有機農產商品化	Organic Agriculture Commodification	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TU68 	設計系（學）	PGU5013 	有機農產商品化	Organic Agriculture Commodification	選修	半	3.0		3.0	0.0			Q	
113	TM68 	設計系（碩）	PGU5014 	環境科學繪本製作	Producing Environmental Illustrated Book	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TU68 	設計系（學）	PGU5014 	環境科學繪本製作	Producing Environmental Illustrated Book	選修	半	3.0		3.0	0.0			Q	
113	TM68 	設計系（碩）	PGU5015 	生態倫理紀錄片探討與實作	Ecological Ethics Documentaries Exploration and Implementation	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TU68 	設計系（學）	PGU5015 	生態倫理紀錄片探討與實作	Ecological Ethics Documentaries Exploration and Implementation	選修	半	3.0		3.0	0.0			Q	
113	ZU9L 	生態藝術科普學程	PGU5015 	生態倫理紀錄片探討與實作	Ecological Ethics Documentaries Exploration and Implementation	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	Q	
113	ZU9L 	生態藝術科普學程	PGU5016 	生物多樣性	Biological Diversity	必修	半	3.0	0.0	3.0	0.0	0.0	0.0	 	
113	ZU9L 	生態藝術科普學程	PGU5018 	生態繪本進階	Advanced Ecology Illustrated Book	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9L 	生態藝術科普學程	PGU5020 	生態攝影入門	Eco-Photography	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9L 	生態藝術科普學程	PGU5021 	生態影片製作實務（一）	Ecologicial Photography (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9L 	生態藝術科普學程	PGU5022 	生態影片製作實務（二）	Ecologicial Photography (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9L 	生態藝術科普學程	PGU5023 	生態繪本初階	Ecological Picture Book	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9L 	生態藝術科普學程	PGU5024 	生態版畫	Ecoart Printmaking	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	ZU9L 	生態藝術科普學程	PGU5026 	生態繪本規劃與發行	Planning and Publication of Ecological Picture Book	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9L 	生態藝術科普學程	PGU5027 	生態繪本故事表述	Story Telling of Ecological Picture Book	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9L 	生態藝術科普學程	PGU5028 	生態繪本創作	Ecological Picture Book	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9M 	服務管理學程	PGU6001 	服務科學與系統思考	Service Science & System Thinking	必修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9M 	服務管理學程	PGU6003 	服務經濟與團隊管理	Service Economy & Team Management	必修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9M 	服務管理學程	PGU6004 	服務管理與國際化	Service Management & Internationalization	必修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9M 	服務管理學程	PGU6006 	服務創新與科技應用	Service Innovation and Technology Application	必修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9Q 	社團領導學程	PGU8001 	社團行銷實務	Marketing Practice of Student Club	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9Q 	社團領導學程	PGU8002 	社團評鑑規劃與執行	Planning and Implementing Evaluation of Student Club	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9Q 	社團領導學程	PGU8003 	社團經營實習（一）	Practicum in Student Club Management (I)	必修	半	2.0	0.0	0.0	4.0	0.0	0.0		
113	ZU9Q 	社團領導學程	PGU8004 	社團經營實習（二）	Practicum in Student Club Management (II)	必修	半	2.0	0.0	0.0	4.0	0.0	0.0		
113	ZU9Q 	社團領導學程	PGU8005 	社團領導培訓方案規劃與實施	Planning and Implementing Leader Cultivation Program of Student Club	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU9V 	大師創業學程	PGU9001 	大師創業管理入門	General Management Principles of Entrepreneurship	必修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	ZU9V 	大師創業學程	PGU9002 	誰是下個賈伯斯─大師創業發想與實踐（一）	Who's the Next Steve Jobs? Planning and Practice of the Entrepreneurship (I)	必修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	ZU9V 	大師創業學程	PGU9003 	大師創業論壇－打造你的創業夢	Master Entrepreneur Forum: Building Your Own Enterprise	必修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	ZU9V 	大師創業學程	PGU9004 	創業經營教戰手則	Guideline for Entrepreneurship and Management	必修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	ZU9V 	大師創業學程	PGU9005 	誰是下個賈伯斯─大師創業發想與實踐（二）	Who's the Next Steve Jobs? Planning and Practice of the Entrepreneurship (II)	必修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	ZU83 	基礎管理學程	PGUA001 	企業概論	Introduction to Business	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU83 	基礎管理學程	PGUA002 	管理學	Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	ZU83 	基礎管理學程	PGUA003 	財務管理	Financial Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU83 	基礎管理學程	PGUA004 	行銷管理	Marketing Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU83 	基礎管理學程	PGUA005 	會計學	Accounting	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU83 	基礎管理學程	PGUA006 	經濟學	Economics	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU83 	基礎管理學程	PGUA007 	統計學	Statistics	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU83 	基礎管理學程	PGUA008 	資訊管理	Information Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU83 	基礎管理學程	PGUA009 	人力資源管理	Human Resource Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU83 	基礎管理學程	PGUA011 	投資組合與個人財務分析	Portfolio Analysis and Personal Financial Planning	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU83 	基礎管理學程	PGUA019 	金融講堂	Lectures on Financial Issues	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU83 	基礎管理學程	PGUA020 	餐旅產業管理	Hospitality Industries Management	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU83 	基礎管理學程	PGUA021 	產業分析	Industry Analysis	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU83 	基礎管理學程	PGUA022 	策略管理	Strategic Management	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU83 	基礎管理學程	PGUA023 	投資學	Investments	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU83 	基礎管理學程	PGUA024 	港台經商政治與社會文化	Hong Kong and Taiwan Business Politics and Social Culture	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU83 	基礎管理學程	PGUA025 	基礎商業資料視覺化與溝通	Basic Business Data Visualization and Communication	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU84 	財金學程	PGUB001 	會計學	Accounting	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU84 	財金學程	PGUB005 	管理學	Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU84 	財金學程	PGUB006 	財務報表分析	Financial Statement Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU84 	財金學程	PGUB009 	財務管理	Financial Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU84 	財金學程	PGUB010 	金融市場	Financial Market	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU84 	財金學程	PGUB011 	產業分析	Industrial Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU84 	財金學程	PGUB013 	財務數學	Mathematics for Finance	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU84 	財金學程	PGUB014 	期貨與選擇權	Futures and Options	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU84 	財金學程	PGUB015 	計量財務分析	Quantitative Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU85 	數位內容學程	PGUC001 	數位內容與創新教學應用概論	Introduction to Digital Content and Creative Teaching	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU85 	數位內容學程	PGUC006 	數位影像處理	Digital Image Processing	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	Q	
113	ZU85 	數位內容學程	PGUC010 	數位典藏與數位圖書館研究	Studies in Digital Archives and Digital Libraries	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU85 	數位內容學程	PGUC013 	數位內容行銷研究	Studies in Marketing of Digital Content	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU85 	數位內容學程	PGUC017 	資訊與網路科技導論	Introduction to Information and Network Technologies　	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU85 	數位內容學程	PGUC018 	參考資源與服務	Reference Resources and Services	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU85 	數位內容學程	PGUC019 	分類與編目	Classification and Cataloging	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU85 	數位內容學程	PGUC020 	個人知識管理	Personal Knowledge Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU85 	數位內容學程	PGUC021 	網站設計與資料庫應用	Web Site Design and Database Application	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU85 	數位內容學程	PGUC022 	數位出版研究	Studies in Electronic Publishing	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	Q	
113	ZU85 	數位內容學程	PGUC024 	資料科學程式設計	Programming for Data Science	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU85 	數位內容學程	PGUC025 	資料視覺化	Data Visualization	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU87 	文化創意學程	PGUF001 	文化創意產業導論	Theory of Cultural Industry	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU87 	文化創意學程	PGUF004 	行銷管理	Marketing Management	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU87 	文化創意學程	PGUF006 	文化創意企劃專題實務	Seminar on Creative Culture Planning	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU87 	文化創意學程	PGUF007 	組織管理	Organization and Management	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU87 	文化創意學程	PGUF008 	品牌與消費市場	Brand and Consumer Marketing	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU87 	文化創意學程	PGUF011 	文化觀光與商品創意	Cultural Tourism and Products of Creativity	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU88 	影音藝術學程	PGUH001 	數位影音專題研究	Special Topics on Digital Video and Audio	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU88 	影音藝術學程	PGUH002 	數位創作程式語言	Digital Creative Programming Language	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	ZU88 	影音藝術學程	PGUH003 	實務專題創作	Practical Issues in Composition	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU88 	影音藝術學程	PGUH004 	配樂概論	Foundations of Film Music	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU88 	影音藝術學程	PGUH006 	配樂實作	Film Music Practice	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU88 	影音藝術學程	PGUH008 	流行音樂產業概論	Introduction to Popular Music Industry	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU88 	影音藝術學程	PGUH009 	流行音樂產業專題	Seminar on Popular Music Industry	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU92 	榮譽英語學程	PGUK003 	英語口語溝通技巧	Communication Skills in English	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	 	
113	ZU92 	榮譽英語學程	PGUK004 	英文散文選讀	Readings in English Prose	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	 	
113	ZU92 	榮譽英語學程	PGUK008 	英文專題報導	Topical Reporting in English	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	 	
113	ZU92 	榮譽英語學程	PGUK009 	中外文化議題探討	Studies in Cross-cultural Issues	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	 	
113	ZU92 	榮譽英語學程	PGUK010 	翻譯入門	Introduction to Translation	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	 	
113	ZU93 	歐洲文化學程	PGUL012 	歐洲文化史	History of European Cultures	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	ZU93 	歐洲文化學程	PGUL013 	歐洲文學概論	Introduction to European Literatures	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU93 	歐洲文化學程	PGUL014 	語言與文化	Language and Culture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU93 	歐洲文化學程	PGUL015 	歐洲文化創意	European Cultural Creativity	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU93 	歐洲文化學程	PGUL016 	歐洲電影史	The History of European Cinema	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	ZU93 	歐洲文化學程	PGUL017 	歐洲文化遺產與觀光	Cultural Heritage and Tourism in Europe	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	ZU93 	歐洲文化學程	PGUL020 	歐洲地理文化的幻象與相遇	"European Geographic and Cultural Phantasms and Encounters : Others, Real and Imaginary"	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL021 	２０世紀文學、音樂、藝術與電影	"Literature, Music, Art and Film in the 20th Century"	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL022 	歐洲藝術名作閱讀	Reading European Art Masterpieces	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL025 	拉丁文（一）	Latin (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL026 	拉丁文（二）	Latin (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL036 	法文（一）	French (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL037 	法文（二）	French (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL038 	法文（三）	French (III)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL039 	法文（四）	French (IV)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL040 	德文（一）	German (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL041 	德文（二）	German (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL042 	德文（三）	German (III)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL043 	西班牙文（一）	Elementary Spanish (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL044 	西班牙文（二）	Elementary Spanish (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL045 	德文（四）	German (IV)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL046 	西班牙文（三）	Spanish (III)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL047 	西班牙文（四）	Spanish (IV)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL048 	歐洲神話	European Mythology	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU93 	歐洲文化學程	PGUL049 	歐洲奇幻文學	European Speculative Literature	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ZU96 	德語學程	PGUO011 	歐洲文化史	History of European Cultures	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU89 	環境監測學程	PGUS001 	生態工程	Eco-engineering	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU89 	環境監測學程	PGUS004 	永續發展	Sustainable Development	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU89 	環境監測學程	PGUS007 	地景調查與分析	Landscape Survey and Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU89 	環境監測學程	PGUS010 	環境影響評估	Environment Impact Assessment	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU89 	環境監測學程	PGUS012 	環境倫理	Environmental Ethics	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	ZU89 	環境監測學程	PGUS013 	環境教育教材教法	Environmental Educating Materials and Teaching Methods	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	ZU89 	環境監測學程	PGUS014 	環境教育概論	Introduction to Environmental Education	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	ZU89 	環境監測學程	PGUS015 	災害管理與防救實務	Disaster Management and Prevention Practice	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	 	
113	ZU89 	環境監測學程	PGUS016 	災害防救法規與體系	Disaster Prevention and Protection Constitutions	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	 	
113	ZU94 	文學創作學程	PGUU016 	現代詩寫作指導	Guided Writing in Modern Poetry	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	ZU94 	文學創作學程	PGUU017 	現代散文寫作指導	Guided Writing in Modern Prose	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	ZU94 	文學創作學程	PGUU018 	現代小說寫作指導	Guided Writing in Contemporary Novels	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	ZU94 	文學創作學程	PGUU025 	現代劇本寫作指導	Guided Writing in Playwriting	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	ZU94 	文學創作學程	PGUU029 	影像文學	Image Literature	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	ZU94 	文學創作學程	PGUU031 	大眾小說寫作	Writing Popular Fiction	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	ZU9A 	區域學程	PGUV001 	資源與區域規劃	Resources and Regional Planning	選修	半	4.0	4.0	4.0	0.0	4.0	0.0	 	
113	ZU9A 	區域學程	PGUV002 	環境規劃與管理	Environmental Planning and Management	選修	半	4.0	4.0	4.0	0.0	4.0	0.0	 	
113	ZU9A 	區域學程	PGUV003 	鐵道與觀光	Railway and Tourism	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU9A 	區域學程	PGUV004 	環境規劃與設計	Environmental Planning and Design	選修	半	4.0	4.0	4.0	0.0	4.0	0.0	 	
113	ZU9A 	區域學程	PGUV005 	計畫分析方法	Methods of Projects Analysis	選修	半	4.0	4.0	4.0	0.0	4.0	0.0	 	
113	ZU9A 	區域學程	PGUV006 	景觀設計	Landscape Design	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU9A 	區域學程	PGUV007 	文化創意產業空間	Space of Cultural and Creative Industries	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU9D 	應史學程	PGUX003 	歷史文學與寫作（一）	"History , Literature and Historical Writing (I)"	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	ZU9D 	應史學程	PGUX005 	歷史與地方史寫作	History and Local History Writing	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	ZU9D 	應史學程	PGUX009 	歷史與政府管理	History and Government Management	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	Q	
113	ZU9D 	應史學程	PGUX010 	歷史與時事評論	History and Current Events Discussion	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	Q	
113	ZU9D 	應史學程	PGUX013 	歷史與動畫	History and Animation	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	ZU9D 	應史學程	PGUX014 	古蹟導覽與文化旅遊	Historical Sites Guidance and Cultural Tourism	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	ZU9I 	流行音樂學程	PGUY001 	科技與人文社會	"Science, Technology and Society"	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ZU79 	PASSION偏鄉學程	PGUZ001 	PASSION國英數教材教法	PASSION Teaching Materials and Methods	必修	半	2.0	0.0	2.0	0.0		0.0	 	
113	ZU79 	PASSION偏鄉學程	PGUZ002 	PASSION實習課程	Passion Teaching Practicum	必修	半	2.0	0.0	0.0	6.0		0.0		
