學年度	開課系所代碼	開課系所名稱	科目代碼	科目中文名稱	科目英文名稱	必選修	全/半	上學期學分	下學期學分	上學期正課時數	上學期實驗時數	下學期正課時數	下學期實驗時數	停開
114	SM40 	數學系（碩）	MAC9017 	編碼學	Coding Theory	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9017 	編碼學	Coding Theory	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9018 	計算數論與代數	Computational Number Theory and Algebra	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9018 	計算數論與代數	Computational Number Theory and Algebra	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9019 	數學遊戲與演算法	Mathematical Games and Algorithms	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9019 	數學遊戲與演算法	Mathematical Games and Algorithms	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9020 	計算共形幾何（一）	Computational Conformal Geometry (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 
114	SU40 	數學系（學）	MAC9020 	計算共形幾何（一）	Computational Conformal Geometry (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 
114	SM40 	數學系（碩）	MAC9021 	計算共形幾何（二）	Computational Conformal Geometry (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 
114	SU40 	數學系（學）	MAC9021 	計算共形幾何（二）	Computational Conformal Geometry (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 
114	SM40 	數學系（碩）	MAC9022 	影像處理與分析（一）	Image Processing and Analysis (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9022 	影像處理與分析（一）	Image Processing and Analysis (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9023 	影像處理與分析（二）	Image Processing and Analysis (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9023 	影像處理與分析（二）	Image Processing and Analysis (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9024 	電腦圖學中運動與形變的數學	Mathematics of Motion and Deformation in Computer Graphics	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 
114	SU40 	數學系（學）	MAC9024 	電腦圖學中運動與形變的數學	Mathematics of Motion and Deformation in Computer Graphics	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 
114	SM40 	數學系（碩）	MAC9025 	組合數學（IB）	Combinatorics Mathematics (IB)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9025 	組合數學（IB）	Combinatorics Mathematics (IB)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9026 	迴歸分析（IB）	Regression Analysis (IB)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9026 	迴歸分析（IB）	Regression Analysis (IB)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9027 	數學教學解題（一）（IB）	Problem-Solving in Mathematical Teaching (I) (IB)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9027 	數學教學解題（一）（IB）	Problem-Solving in Mathematical Teaching (I) (IB)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9028 	數學史（IB）	History of Mathematics (IB)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 
114	SU40 	數學系（學）	MAC9028 	數學史（IB）	History of Mathematics (IB)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 
114	SM40 	數學系（碩）	MAC9029 	科學計算導論	Introduction to Scientific Computation	必修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9029 	科學計算導論	Introduction to Scientific Computation	必修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9030 	科學計算特論	Special Topics on Scientific Computation	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9030 	科學計算特論	Special Topics on Scientific Computation	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9031 	組合設計	Combinatorial Designs	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9031 	組合設計	Combinatorial Designs	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9032 	數理統計（一）	Mathematical Statistics (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9032 	數理統計（一）	Mathematical Statistics (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9033 	數理統計（二）	Mathematical Statistics (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9033 	數理統計（二）	Mathematical Statistics (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9034 	矩陣計算（二）	Matrix Computation (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9034 	矩陣計算（二）	Matrix Computation (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9035 	矩陣計算（一）	Matrix Computation (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9035 	矩陣計算（一）	Matrix Computation (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9037 	橢圓曲線導論	Introduction to Elliptic Curves	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9037 	橢圓曲線導論	Introduction to Elliptic Curves	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9038 	科學計算導論探索	Exploration of Introduction to Scientific Computation	選修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9038 	科學計算導論探索	Exploration of Introduction to Scientific Computation	選修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9041 	數學教學實習（二）（IB）	Teaching Practicum: Mathematics (II) (IB)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9041 	數學教學實習（二）（IB）	Teaching Practicum: Mathematics (II) (IB)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9042 	數學產業實習	Industrial Practice	選修	半	2.0	0.0	0.0	4.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9042 	數學產業實習	Industrial Practice	選修	半	2.0	0.0	0.0	4.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9043 	類別資料分析	Analysis of Categorical Data	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9043 	類別資料分析	Analysis of Categorical Data	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9044 	量子計算與量子資訊（一）	Quantum Computation and Quantum Information (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9044 	量子計算與量子資訊（一）	Quantum Computation and Quantum Information (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9045 	量子計算與量子資訊（二）	Quantum Computation and Quantum Information (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9045 	量子計算與量子資訊（二）	Quantum Computation and Quantum Information (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9046 	流行病學的數理模型（一）	Mathematical Models in Epidemiology (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9046 	流行病學的數理模型（一）	Mathematical Models in Epidemiology (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9047 	流行病學的數理模型（二）	Mathematical Models in Epidemiology (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9047 	流行病學的數理模型（二）	Mathematical Models in Epidemiology (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9048 	數據科學中的科學計算	Scientific Computing in Data Science	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9048 	數據科學中的科學計算	Scientific Computing in Data Science	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9049 	數據科學中的數值優化	Numerical Optimization in Data Science	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9049 	數據科學中的數值優化	Numerical Optimization in Data Science	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9050 	實驗設計與分析	Experiment Design and Analysis	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAC9050 	實驗設計與分析	Experiment Design and Analysis	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAC9051 	應用數學專題個案研究	Case Studies in Applied Mathematics	選修	半	3.0		3.0	0.0			
114	SU40 	數學系（學）	MAC9051 	應用數學專題個案研究	Case Studies in Applied Mathematics	選修	半	3.0		3.0	0.0			
114	SD40 	數學系（博）	MAD0002 	數學史專題（一）	Topics in the History of Mathematics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SD40 	數學系（博）	MAD0003 	數學史專題（二）	Topics in the History of Mathematics (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SD40 	數學系（博）	MAD0081 	數學課程的新思維	Rethinking the Mathematics Curriculum	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SD40 	數學系（博）	MAD0096 	代數專題研究	Special Topics in Algebra	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SD40 	數學系（博）	MAD0099 	數學教育專題研究	Special Topics in Mathematics Education	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SD40 	數學系（博）	MAD0102 	數學師資培育課程設計（一）	Curriculum Development for Mathematics Teacher Education(I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SD40 	數學系（博）	MAD0103 	數學師資培育課程設計（二）	Curriculum Development for Mathematics Teacher Education(II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SD40 	數學系（博）	MAD0107 	有限群的特徵函數（一）	Character Theory of Finite Groups (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SD40 	數學系（博）	MAD0108 	有限群的特徵函數（二）	Character Theory of Finite Groups (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SD40 	數學系（博）	MAD0109 	群環上的可逆元（一）	Units in Group Rings (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SD40 	數學系（博）	MAD0111 	幾何專題研究	Special Topics in Geometry	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SD40 	數學系（博）	MAD0112 	幾何專題研究（一）	Special Topics in Geometry (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SD40 	數學系（博）	MAD0113 	幾何專題研究（二）	Special Topics in Geometry (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAM0017 	數論與函數體的算術（一）	Number Theory and The Arithmetic  of Function Field (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SM40 	數學系（碩）	MAM0018 	數論與函數體的算術（二）	Number Theory and The Arithmetic  of Function Field (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SM40 	數學系（碩）	MAM0048 	數學的實作學習與評量（一）	Performance Base Learning and Assessment in Mathematics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SM40 	數學系（碩）	MAM0049 	數學的實作學習與評量（二）	Performance Base Learning and Assessment in Mathematics (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SM40 	數學系（碩）	MAM0091 	希爾伯特第十問題（一）	Hilbert Tenth Problem (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SM40 	數學系（碩）	MAM0092 	希爾伯特第十問題（二）	Hilbert Tenth Problem (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SM40 	數學系（碩）	MAM0097 	數學教育研究專題（一）	Topics in Mathematics Education Research (I)	必修	半	2.0	2.0	2.0	0.0	2.0	0.0	
114	SM40 	數學系（碩）	MAM0098 	數學教育研究專題（二）	Topics in Mathematics Education Research (II)	必修	半	2.0	2.0	2.0	0.0	2.0	0.0	
114	SM40 	數學系（碩）	MAM0103 	存活分析	Introductory Survival Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SM40 	數學系（碩）	MAM0148 	基礎代數學	Basic Algebra	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SM40 	數學系（碩）	MAM0149 	基礎分析學	Basic Analysis	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAU0003 	數論	Number Theory	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0013 	複變數函數論	Complex  Function Theory	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0017 	解析幾何	Analytic Geometry	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0021 	離散數學	Discrete Mathematics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0022 	圖形學	Graph Theory	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0023 	微分方程特論	Topic in Differential Equations	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0027 	拓樸學（一）	General Topology (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0028 	拓樸學（二）	General Topology (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0030 	代數特論（一）	Topics in Algebra (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0031 	代數特論（二）	Topics in Algebra (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0032 	程式設計	Computer Programming	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0061 	線性規劃	Linear Programming	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0062 	應用統計方法（一）	Applied Statistical Methods (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0065 	電子計算機概論	Instruction to Computer	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0077 	數學史	History of Mathematics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0082 	優選理論	Optimization Theory	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0100 	微分方程導論	Introduction to Differential  Equations	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0106 	微分幾何（一）	Differential Geometry (I)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0107 	微分幾何（二）	Differential Geometry (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0115 	高等線性代數（一）	Advanced Linear Algebra (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0116 	高等線性代數（二）	Advanced Linear Algebra (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0128 	高等幾何（一）	Advanced Geometry (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0141 	數學活動與思維	Mathematical Activities and Thinking	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0147 	統計學（一）	Statistics (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0149 	數學教學解題（一）	Problem-Solving in Mathematical Teaching (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0150 	數學教學解題（二）	Problem-Solving in Mathematical Teaching (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0151 	數學導論	Introduction to Mathematics	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0152 	高等微積分特論	Topics on Advanced Calculus	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0153 	機率導論	Introduction to Probability Theory	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0156 	數學軟體導論	Introduction to Mathematical Software	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SA40 	數學系（輔）	MAU0160 	線性代數（一）	Linear Algebra(I)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0160 	線性代數（一）	Linear Algebra(I)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0161 	線性代數（二）	Linear Algebra(II)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SA40 	數學系（輔）	MAU0162 	高等微積分（一）	Advanced Calculus(I)	必修	半	4.0	4.0	4.0	0.0	4.0	0.0	
114	SU40 	數學系（學）	MAU0162 	高等微積分（一）	Advanced Calculus(I)	必修	半	4.0	4.0	4.0	0.0	4.0	0.0	
114	SU40 	數學系（學）	MAU0163 	高等微積分（二）	Advanced Calculus(II)	必修	半	4.0	4.0	4.0	0.0	4.0	0.0	
114	SA40 	數學系（輔）	MAU0166 	代數學（一）	Algebra(I)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0166 	代數學（一）	Algebra(I)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SA40 	數學系（輔）	MAU0167 	代數學（二）	Algebra(II)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0167 	代數學（二）	Algebra(II)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	SU40 	數學系（學）	MAU0170 	微積分探索（一）	Exploration of Calculus(I)	選修	半	1.0	1.0	1.0	0.0	1.0	0.0	
114	SU40 	數學系（學）	MAU0171 	微積分探索（二）	Exploration of Calculus(II)	選修	半	1.0	1.0	1.0	0.0	1.0	0.0	
114	SU40 	數學系（學）	MAU0172 	線性代數探索（一）	Exploration of Linear Algebra(I)	選修	半	1.0	1.0	1.0	0.0	1.0	0.0	
114	SU40 	數學系（學）	MAU0173 	線性代數探索（二）	Exploration of Linear Algebra(II)	選修	半	1.0	1.0	1.0	0.0	1.0	0.0	
114	SU40 	數學系（學）	MAU0174 	高等微積分探索（一）	Exploration of Advanced Calculus (I)	選修	半	1.0	1.0	1.0	0.0	1.0	0.0	
114	SU40 	數學系（學）	MAU0175 	高等微積分探索（二）	Exploration of Advanced Calculus (II)	選修	半	1.0	1.0	1.0	0.0	1.0	0.0	
114	SU40 	數學系（學）	MAU0176 	代數學探索（一）	Exploration of Algebra (I)	選修	半	1.0	1.0	1.0	0.0	1.0	0.0	
114	SU40 	數學系（學）	MAU0177 	代數學探索（二）	Exploration of Algebra (II)	選修	半	1.0	1.0	1.0	0.0	1.0	0.0	
114	SU40 	數學系（學）	MAU0178 	微積分甲（一）	Calculus A (I)	必修	半	4.0	0.0	4.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAU0179 	微積分甲（二）	Calculus A (II)	必修	半	4.0	0.0	4.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAU0180 	微積分乙（一）	Calculus B (I)	必修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAU0181 	微積分乙（二）	Calculus B (II)	必修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAU0182 	基礎微積分	Basic Calculus	必修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAU0183 	大學數學的回顧與統整	Review & Integration of University Mathematics	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAU0184 	微分方程導論探索	Exploration of Introduction to Differential Equations	選修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAU0185 	機率導論探索	Exploration of Introduction to Probability Theory	選修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAU0186 	複變數函數論探索	Exploration of Complex Function Theory	選修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAU0187 	微分幾何（一）探索	Exploration of Differential Geometry (I)	選修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAU0188 	數值分析（一）探索	Exploration of Numerical Analysis (I)	選修	半	1.0	0.0	1.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAU0189 	數學教學中的英語	English Language of Mathematics Teaching	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAUE001 	數學教材教法（教）	Teaching Materials and Methods: Mathematics	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	
114	SU40 	數學系（學）	MAUE004 	數學教材教法研究（教）	Mathematics Teaching Materials and Methods	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	
114	SU40 	數學系（學）	MAUE074 	"學習評量（教）	"	Learning Assessment	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAUE075 	"課程發展與設計（教）	"	Curriculum Development and Design	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAUE076 	"教學媒體與運用（教）	"	Instructional Medium	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	SU40 	數學系（學）	MAUE110 	數學教學實習（一）（教）	Teaching Practicum: Mathemetics(I)	選修	半	2.0	2.0	4.0	0.0	4.0	0.0	
114	SU40 	數學系（學）	MAUE210 	數學教學實習（二）（教）	Teaching Practicum: Mathemetics(II)	選修	半	2.0	2.0	4.0	0.0	4.0	0.0	
114	OM55 	管理所（碩）	MBC9001 	資料庫行銷	Database Marketing	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OU55 	管理所（學）	MBC9001 	資料庫行銷	Database Marketing	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBC9002 	網路流量分析與行銷實務應用	Internet Traffic Analysis & Practical Application in Marketing	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OU55 	管理所（學）	MBC9002 	網路流量分析與行銷實務應用	Internet Traffic Analysis & Practical Application in Marketing	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBC9003 	商業資料視覺化設計與實務	Business Data Visualization Design and Practice	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OU55 	管理所（學）	MBC9003 	商業資料視覺化設計與實務	Business Data Visualization Design and Practice	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBC9004 	金融科技與應用	FinTech and Its Applications	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OU55 	管理所（學）	MBC9004 	金融科技與應用	FinTech and Its Applications	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	OM55 	管理所（碩）	MBM0001 	財務管理	Financial Management	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0002 	行銷管理	Marketing Management	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0004 	管理會計	Managerial Accounting	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0005 	消費者行為	Consumer Behavior	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	OM55 	管理所（碩）	MBM0009 	金融市場與機構管理	Financial Market and Institutions	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0010 	策略管理	Strategic Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	OM55 	管理所（碩）	MBM0012 	網路行銷	Internet Marketing	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0017 	服務業行銷	Service Marketing	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0018 	多變量分析	Multivariate Analysis	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	OM55 	管理所（碩）	MBM0025 	行銷研究	Marketing Research　	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0026 	顧客關係管理	Customer Relationship Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0035 	行銷專題研究	Special Topics on Marketing	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	OM55 	管理所（碩）	MBM0036 	服務行銷專題研究	Special Topics on Service Marketing	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0038 	品牌管理	Brand Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0040 	整合行銷溝通	Integrated Marketing Communications	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0042 	行銷通路管理	Marketing Channels Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0048 	國際財務管理	Multinational Financial Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	OM55 	管理所（碩）	MBM0050 	衍生性金融商品	Financial Derivatives	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	OM55 	管理所（碩）	MBM0054 	科技行銷	Technology Marketing	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0055 	財務管理專題研究	Special Topics on Financial Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0058 	財務工程與創新	Financial Engineering and Innovations	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0059 	個人理財	Personal Finance	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0061 	計量經濟學	Econometric Analysis	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	OM55 	管理所（碩）	MBM0063 	投資學	Investments	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	OM55 	管理所（碩）	MBM0065 	投資管理專題研究	Special Topics on Investment Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
